gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
14,8,0,207,14.786,136,9.714,0.657,66,4.714,0.319,26,1.857,0.126,2.538,69,4.929,0.333,10,59,6,0.429,0.029,3,0.214,0.014,28,2.0,0.135,50,127,39.37,14,59,23.729,12,15,80.0,22
