gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
14,12,0,180,12.857,191,13.643,1.061,14,1.0,0.078,22,1.571,0.122,0.636,55,3.929,0.306,13,42,6,0.429,0.033,5,0.357,0.028,34,2.429,0.189,74,174,42.529,16,47,34.043,14,15,93.333,27
