gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
14,4,0,158,11.286,140,10.0,0.886,44,3.143,0.278,17,1.214,0.108,2.588,42,3.0,0.266,7,35,7,0.5,0.044,5,0.357,0.032,25,1.786,0.158,57,122,46.721,10,31,32.258,9,11,81.818,16
