gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
12,3,1,117,9.75,94,7.833,0.803,26,2.167,0.222,9,0.75,0.077,2.889,42,3.5,0.359,3,39,4,0.333,0.034,4,0.333,0.034,25,2.083,0.214,37,94,39.362,14,41,34.146,4,4,100.0,6
