gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
12,3,2,158,13.167,139,11.583,0.88,22,1.833,0.139,21,1.75,0.133,1.048,47,3.917,0.297,15,32,7,0.583,0.044,1,0.083,0.006,40,3.333,0.253,55,131,41.985,6,26,23.077,13,17,76.471,23
