gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
14,14,0,217,15.5,186,13.286,0.857,26,1.857,0.12,33,2.357,0.152,0.788,170,12.143,0.783,51,119,10,0.714,0.046,8,0.571,0.037,55,3.929,0.253,69,147,46.939,2,8,25.0,25,34,73.529,46
