gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
13,11,0,250,19.231,267,20.538,1.068,29,2.231,0.116,20,1.538,0.08,1.45,72,5.538,0.288,14,58,17,1.308,0.068,11,0.846,0.044,43,3.308,0.172,88,224,39.286,46,122,37.705,23,27,85.185,45
