gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
12,12,2,150,12.5,147,12.25,0.98,29,2.417,0.193,22,1.833,0.147,1.318,33,2.75,0.22,10,23,5,0.417,0.033,3,0.25,0.02,21,1.75,0.14,52,116,44.828,15,40,37.5,16,18,88.889,28
