gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
12,12,1,196,16.333,239,19.917,1.219,26,2.167,0.133,25,2.083,0.128,1.04,118,9.833,0.602,28,90,13,1.083,0.066,4,0.333,0.02,36,3.0,0.184,92,165,55.758,10,26,38.462,26,40,65.0,45
