gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
13,0,0,124,9.538,111,8.538,0.895,19,1.462,0.153,14,1.077,0.113,1.357,32,2.462,0.258,8,24,10,0.769,0.081,6,0.462,0.048,18,1.385,0.145,38,100,38.0,9,28,32.143,13,19,68.421,26
