gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
13,1,0,121,9.308,77,5.923,0.636,10,0.769,0.083,8,0.615,0.066,1.25,68,5.231,0.562,16,52,3,0.231,0.025,4,0.308,0.033,24,1.846,0.198,32,66,48.485,1,2,50.0,7,10,70.0,12
