gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
14,14,0,242,17.286,268,19.143,1.107,38,2.714,0.157,20,1.429,0.083,1.9,77,5.5,0.318,10,67,15,1.071,0.062,3,0.214,0.012,44,3.143,0.182,93,202,46.04,32,85,37.647,27,31,87.097,50
