gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
14,0,0,137,9.786,131,9.357,0.956,65,4.643,0.474,11,0.786,0.08,5.909,55,3.929,0.401,3,52,5,0.357,0.036,2,0.143,0.015,29,2.071,0.212,57,117,48.718,6,15,40.0,6,6,100.0,11
