gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
14,14,0,265,18.929,300,21.429,1.132,76,5.429,0.287,38,2.714,0.143,2.0,72,5.143,0.272,13,59,16,1.143,0.06,4,0.286,0.015,31,2.214,0.117,115,255,45.098,36,79,45.57,22,23,95.652,34
