gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
8,7,5,98,12.25,80,10.0,0.816,27,3.375,0.276,8,1.0,0.082,3.375,21,2.625,0.214,1,20,6,0.75,0.061,2,0.25,0.02,17,2.125,0.173,33,94,35.106,9,36,25.0,3,4,75.0,5
