gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
14,14,0,203,14.5,251,17.929,1.236,67,4.786,0.33,19,1.357,0.094,3.526,38,2.714,0.187,15,23,21,1.5,0.103,6,0.429,0.03,47,3.357,0.232,96,185,51.892,16,51,31.373,23,29,79.31,43
