gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
10,0,4,96,9.6,117,11.7,1.219,11,1.1,0.115,7,0.7,0.073,1.571,72,7.2,0.75,17,55,7,0.7,0.073,5,0.5,0.052,18,1.8,0.188,49,100,49.0,6,34,17.647,8,12,66.667,13
