gp,gs,dnp,min,mpg,pts,ppg,ppm,ast,apg,apm,to,topg,topm,ast:to,reb,rpg,rpm,oreb,dreb,stl,spg,spm,blk,bpg,bpm,pf,pfpg,pfpm,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,ftp
7,7,7,93,13.286,116,16.571,1.247,4,0.571,0.043,13,1.857,0.14,0.308,46,6.571,0.495,7,39,5,0.714,0.054,1,0.143,0.011,21,3.0,0.226,48,106,45.283,6,24,25.0,7,11,63.636,14
